measurement_id,wafer_id,step_id,parameter,value,unit,timestamp
2058,322,5,etch_rate_nm_s,14.664,nm/s,2025-12-08 18:39:00
2059,322,5,cd_nm_post_etch,96.5832,nm,2025-12-08 18:39:00
2060,322,6,residue_ppm,5.0713,ppm,2025-12-08 19:09:00
2061,322,7,thickness_nm,305.1098,nm,2025-12-08 19:39:00
2062,322,8,thickness_post_cmp_nm,280.5126,nm,2025-12-08 20:09:00
2063,322,9,cd_nm,101.8885,nm,2025-12-08 20:39:00
2064,322,10,sheet_resistance_ohm_sq,27.5422,ohm/sq,2025-12-08 21:09:00
2065,323,1,particle_count,7.3171,ct,2025-12-08 20:40:00
2066,323,2,resist_thickness_nm,494.08,nm,2025-12-08 21:10:00
2067,323,3,cd_nm,99.2359,nm,2025-12-08 21:40:00
2068,323,3,overlay_nm,-0.8964,nm,2025-12-08 21:40:00
2069,323,4,cd_nm_post_dev,99.6107,nm,2025-12-08 22:10:00
2070,323,5,etch_rate_nm_s,15.3407,nm/s,2025-12-08 22:40:00
2071,323,5,cd_nm_post_etch,93.4979,nm,2025-12-08 22:40:00
2072,323,6,residue_ppm,5.4248,ppm,2025-12-08 23:10:00
2073,323,7,thickness_nm,303.2693,nm,2025-12-08 23:40:00
2074,323,8,thickness_post_cmp_nm,287.6697,nm,2025-12-09 00:10:00
2075,323,9,cd_nm,100.6068,nm,2025-12-09 00:40:00
2076,323,10,sheet_resistance_ohm_sq,24.1307,ohm/sq,2025-12-09 01:10:00
2077,324,1,particle_count,9.2768,ct,2025-12-09 00:44:00
2078,324,2,resist_thickness_nm,502.2438,nm,2025-12-09 01:14:00
2079,324,3,cd_nm,100.1245,nm,2025-12-09 01:44:00
2080,324,3,overlay_nm,-1.0142,nm,2025-12-09 01:44:00
2081,324,4,cd_nm_post_dev,99.0104,nm,2025-12-09 02:14:00
2082,324,5,etch_rate_nm_s,15.0148,nm/s,2025-12-09 02:44:00
2083,324,5,cd_nm_post_etch,96.0506,nm,2025-12-09 02:44:00
2084,324,6,residue_ppm,5.2023,ppm,2025-12-09 03:14:00
2085,324,7,thickness_nm,301.7254,nm,2025-12-09 03:44:00
2086,324,8,thickness_post_cmp_nm,283.0654,nm,2025-12-09 04:14:00
2087,324,9,cd_nm,100.6626,nm,2025-12-09 04:44:00
2088,324,10,sheet_resistance_ohm_sq,23.4019,ohm/sq,2025-12-09 05:14:00
2089,325,1,particle_count,10.2331,ct,2025-12-09 05:08:00
2090,325,2,resist_thickness_nm,492.6939,nm,2025-12-09 05:38:00
2091,325,3,cd_nm,100.0826,nm,2025-12-09 06:08:00
2092,325,3,overlay_nm,1.9729,nm,2025-12-09 06:08:00
2093,325,4,cd_nm_post_dev,98.458,nm,2025-12-09 06:38:00
2094,325,5,etch_rate_nm_s,14.6245,nm/s,2025-12-09 07:08:00
2095,325,5,cd_nm_post_etch,94.0015,nm,2025-12-09 07:08:00
2096,325,6,residue_ppm,4.934,ppm,2025-12-09 07:38:00
2097,325,7,thickness_nm,295.7163,nm,2025-12-09 08:08:00
2098,325,8,thickness_post_cmp_nm,283.8198,nm,2025-12-09 08:38:00
2099,325,9,cd_nm,95.7355,nm,2025-12-09 09:08:00
2100,325,10,sheet_resistance_ohm_sq,23.4347,ohm/sq,2025-12-09 09:38:00
2101,476,1,particle_count,6.9837,ct,2025-12-09 04:31:00
2102,476,2,resist_thickness_nm,490.2161,nm,2025-12-09 05:01:00
2103,476,3,cd_nm,99.1568,nm,2025-12-09 05:31:00
2104,476,3,overlay_nm,-1.7575,nm,2025-12-09 05:31:00
2105,476,4,cd_nm_post_dev,99.1559,nm,2025-12-09 06:01:00
2106,476,5,etch_rate_nm_s,15.0562,nm/s,2025-12-09 06:31:00
2107,476,5,cd_nm_post_etch,95.261,nm,2025-12-09 06:31:00
2108,476,6,residue_ppm,4.7654,ppm,2025-12-09 07:01:00
2109,476,7,thickness_nm,302.7769,nm,2025-12-09 07:31:00
2110,476,8,thickness_post_cmp_nm,297.8852,nm,2025-12-09 08:01:00
2111,476,9,cd_nm,99.2247,nm,2025-12-09 08:31:00
2112,476,10,sheet_resistance_ohm_sq,25.9506,ohm/sq,2025-12-09 09:01:00
2113,477,1,particle_count,9.0863,ct,2025-12-09 08:31:00
2114,477,2,resist_thickness_nm,497.1183,nm,2025-12-09 09:01:00
2115,477,3,cd_nm,101.2618,nm,2025-12-09 09:31:00
2116,477,3,overlay_nm,1.2436,nm,2025-12-09 09:31:00
2117,477,4,cd_nm_post_dev,96.3904,nm,2025-12-09 10:01:00
2118,477,5,etch_rate_nm_s,14.9544,nm/s,2025-12-09 10:31:00
2119,477,5,cd_nm_post_etch,94.6045,nm,2025-12-09 10:31:00
2120,477,6,residue_ppm,5.0011,ppm,2025-12-09 11:01:00
2121,477,7,thickness_nm,298.1684,nm,2025-12-09 11:31:00
2122,477,8,thickness_post_cmp_nm,289.5909,nm,2025-12-09 12:01:00
2123,477,9,cd_nm,97.6635,nm,2025-12-09 12:31:00
2124,477,10,sheet_resistance_ohm_sq,24.7315,ohm/sq,2025-12-09 13:01:00
2125,478,1,particle_count,8.7581,ct,2025-12-09 13:16:00
2126,478,2,resist_thickness_nm,494.2259,nm,2025-12-09 13:46:00
2127,478,3,cd_nm,100.1347,nm,2025-12-09 14:16:00
2128,478,3,overlay_nm,2.1676,nm,2025-12-09 14:16:00
2129,478,4,cd_nm_post_dev,97.7262,nm,2025-12-09 14:46:00
2130,478,5,etch_rate_nm_s,13.7142,nm/s,2025-12-09 15:16:00
2131,478,5,cd_nm_post_etch,95.0044,nm,2025-12-09 15:16:00
2132,478,6,residue_ppm,4.5342,ppm,2025-12-09 15:46:00
2133,478,7,thickness_nm,316.1264,nm,2025-12-09 16:16:00
2134,478,8,thickness_post_cmp_nm,289.2649,nm,2025-12-09 16:46:00
2135,478,9,cd_nm,98.4114,nm,2025-12-09 17:16:00
2136,478,10,sheet_resistance_ohm_sq,25.9304,ohm/sq,2025-12-09 17:46:00
2137,479,1,particle_count,8.543,ct,2025-12-09 17:17:00
2138,479,2,resist_thickness_nm,496.7886,nm,2025-12-09 17:47:00
2139,479,3,cd_nm,100.1989,nm,2025-12-09 18:17:00
2140,479,3,overlay_nm,2.0269,nm,2025-12-09 18:17:00
2141,479,4,cd_nm_post_dev,99.1303,nm,2025-12-09 18:47:00
2142,479,5,etch_rate_nm_s,14.5003,nm/s,2025-12-09 19:17:00
2143,479,5,cd_nm_post_etch,93.8607,nm,2025-12-09 19:17:00
2144,479,6,residue_ppm,6.0013,ppm,2025-12-09 19:47:00
2145,479,7,thickness_nm,295.9867,nm,2025-12-09 20:17:00
2146,479,8,thickness_post_cmp_nm,278.0501,nm,2025-12-09 20:47:00
2147,479,9,cd_nm,99.4098,nm,2025-12-09 21:17:00
2148,479,10,sheet_resistance_ohm_sq,27.2427,ohm/sq,2025-12-09 21:47:00
2149,480,1,particle_count,9.4176,ct,2025-12-09 20:33:00
2150,480,2,resist_thickness_nm,495.4413,nm,2025-12-09 21:03:00
2151,480,3,cd_nm,99.375,nm,2025-12-09 21:33:00
2152,480,3,overlay_nm,0.5876,nm,2025-12-09 21:33:00
2153,480,4,cd_nm_post_dev,97.7629,nm,2025-12-09 22:03:00
2154,480,5,etch_rate_nm_s,14.6549,nm/s,2025-12-09 22:33:00
2155,480,5,cd_nm_post_etch,94.962,nm,2025-12-09 22:33:00
2156,480,6,residue_ppm,4.2157,ppm,2025-12-09 23:03:00
2157,480,7,thickness_nm,294.7545,nm,2025-12-09 23:33:00
2158,480,8,thickness_post_cmp_nm,283.2026,nm,2025-12-10 00:03:00
2159,480,9,cd_nm,101.3957,nm,2025-12-10 00:33:00
2160,480,10,sheet_resistance_ohm_sq,24.7734,ohm/sq,2025-12-10 01:03:00
2161,481,1,particle_count,10.3829,ct,2025-12-10 01:23:00
2162,481,2,resist_thickness_nm,500.0795,nm,2025-12-10 01:53:00
2163,481,3,cd_nm,99.3177,nm,2025-12-10 02:23:00
2164,481,3,overlay_nm,-0.5764,nm,2025-12-10 02:23:00
2165,481,4,cd_nm_post_dev,98.6482,nm,2025-12-10 02:53:00
2166,481,5,etch_rate_nm_s,14.2183,nm/s,2025-12-10 03:23:00
2167,481,5,cd_nm_post_etch,94.5851,nm,2025-12-10 03:23:00
2168,481,6,residue_ppm,5.0552,ppm,2025-12-10 03:53:00
2169,481,7,thickness_nm,296.0663,nm,2025-12-10 04:23:00
2170,481,8,thickness_post_cmp_nm,282.219,nm,2025-12-10 04:53:00
2171,481,9,cd_nm,99.3528,nm,2025-12-10 05:23:00
2172,481,10,sheet_resistance_ohm_sq,24.5845,ohm/sq,2025-12-10 05:53:00
2173,482,1,particle_count,9.3918,ct,2025-12-10 05:04:00
2174,482,2,resist_thickness_nm,499.1183,nm,2025-12-10 05:34:00
2175,482,3,cd_nm,99.6379,nm,2025-12-10 06:04:00
2176,482,3,overlay_nm,0.4494,nm,2025-12-10 06:04:00
2177,482,4,cd_nm_post_dev,97.441,nm,2025-12-10 06:34:00
2178,482,5,etch_rate_nm_s,14.2823,nm/s,2025-12-10 07:04:00
2179,482,5,cd_nm_post_etch,93.2376,nm,2025-12-10 07:04:00
2180,482,6,residue_ppm,4.4115,ppm,2025-12-10 07:34:00
2181,482,7,thickness_nm,294.5912,nm,2025-12-10 08:04:00
2182,482,8,thickness_post_cmp_nm,280.0953,nm,2025-12-10 08:34:00
2183,482,9,cd_nm,102.4549,nm,2025-12-10 09:04:00
2184,482,10,sheet_resistance_ohm_sq,25.7147,ohm/sq,2025-12-10 09:34:00
2185,483,1,particle_count,11.8874,ct,2025-12-10 08:53:00
2186,483,2,resist_thickness_nm,495.3306,nm,2025-12-10 09:23:00
2187,483,3,cd_nm,100.1427,nm,2025-12-10 09:53:00
2188,483,3,overlay_nm,-1.9873,nm,2025-12-10 09:53:00
2189,483,4,cd_nm_post_dev,97.8758,nm,2025-12-10 10:23:00
2190,483,5,etch_rate_nm_s,15.2841,nm/s,2025-12-10 10:53:00
2191,483,5,cd_nm_post_etch,94.647,nm,2025-12-10 10:53:00
2192,483,6,residue_ppm,4.6102,ppm,2025-12-10 11:23:00
2193,483,7,thickness_nm,302.2323,nm,2025-12-10 11:53:00
2194,483,8,thickness_post_cmp_nm,282.764,nm,2025-12-10 12:23:00
2195,483,9,cd_nm,100.1892,nm,2025-12-10 12:53:00
2196,483,10,sheet_resistance_ohm_sq,24.6507,ohm/sq,2025-12-10 13:23:00
2197,484,1,particle_count,10.3514,ct,2025-12-10 13:02:00
2198,484,2,resist_thickness_nm,514.286,nm,2025-12-10 13:32:00
2199,484,3,cd_nm,102.1367,nm,2025-12-10 14:02:00
2200,484,3,overlay_nm,2.9405,nm,2025-12-10 14:02:00
2201,484,4,cd_nm_post_dev,96.8549,nm,2025-12-10 14:32:00
2202,484,5,etch_rate_nm_s,14.1697,nm/s,2025-12-10 15:02:00
2203,484,5,cd_nm_post_etch,95.9813,nm,2025-12-10 15:02:00
2204,484,6,residue_ppm,4.5791,ppm,2025-12-10 15:32:00
2205,484,7,thickness_nm,297.5336,nm,2025-12-10 16:02:00
2206,484,8,thickness_post_cmp_nm,281.3856,nm,2025-12-10 16:32:00
2207,484,9,cd_nm,98.2891,nm,2025-12-10 17:02:00
2208,484,10,sheet_resistance_ohm_sq,25.0497,ohm/sq,2025-12-10 17:32:00
2209,485,1,particle_count,11.5551,ct,2025-12-10 17:19:00
2210,485,2,resist_thickness_nm,495.9241,nm,2025-12-10 17:49:00
2211,485,3,cd_nm,100.6969,nm,2025-12-10 18:19:00
2212,485,3,overlay_nm,-1.6119,nm,2025-12-10 18:19:00
2213,485,4,cd_nm_post_dev,99.6064,nm,2025-12-10 18:49:00
2214,485,5,etch_rate_nm_s,14.0436,nm/s,2025-12-10 19:19:00
2215,485,5,cd_nm_post_etch,97.4303,nm,2025-12-10 19:19:00
2216,485,6,residue_ppm,5.6477,ppm,2025-12-10 19:49:00
2217,485,7,thickness_nm,298.2599,nm,2025-12-10 20:19:00
2218,485,8,thickness_post_cmp_nm,283.6572,nm,2025-12-10 20:49:00
2219,485,9,cd_nm,98.8341,nm,2025-12-10 21:19:00
2220,485,10,sheet_resistance_ohm_sq,25.8389,ohm/sq,2025-12-10 21:49:00
2221,486,1,particle_count,10.7053,ct,2025-12-10 20:44:00
2222,486,2,resist_thickness_nm,488.4403,nm,2025-12-10 21:14:00
2223,486,3,cd_nm,99.412,nm,2025-12-10 21:44:00
2224,486,3,overlay_nm,-0.4465,nm,2025-12-10 21:44:00
2225,486,4,cd_nm_post_dev,98.3989,nm,2025-12-10 22:14:00
2226,486,5,etch_rate_nm_s,14.3938,nm/s,2025-12-10 22:44:00
2227,486,5,cd_nm_post_etch,93.719,nm,2025-12-10 22:44:00
2228,486,6,residue_ppm,4.7238,ppm,2025-12-10 23:14:00
2229,486,7,thickness_nm,303.7596,nm,2025-12-10 23:44:00
2230,486,8,thickness_post_cmp_nm,284.7944,nm,2025-12-11 00:14:00
2231,486,9,cd_nm,98.9389,nm,2025-12-11 00:44:00
2232,486,10,sheet_resistance_ohm_sq,26.5711,ohm/sq,2025-12-11 01:14:00
2233,487,1,particle_count,12.5198,ct,2025-12-11 00:59:00
2234,487,2,resist_thickness_nm,505.407,nm,2025-12-11 01:29:00
2235,487,3,cd_nm,100.358,nm,2025-12-11 01:59:00
2236,487,3,overlay_nm,-0.1099,nm,2025-12-11 01:59:00
2237,487,4,cd_nm_post_dev,97.7774,nm,2025-12-11 02:29:00
2238,487,5,etch_rate_nm_s,14.6338,nm/s,2025-12-11 02:59:00
2239,487,5,cd_nm_post_etch,95.4421,nm,2025-12-11 02:59:00
2240,487,6,residue_ppm,3.4012,ppm,2025-12-11 03:29:00
2241,487,7,thickness_nm,307.2105,nm,2025-12-11 03:59:00
2242,487,8,thickness_post_cmp_nm,280.3047,nm,2025-12-11 04:29:00
2243,487,9,cd_nm,99.286,nm,2025-12-11 04:59:00
2244,487,10,sheet_resistance_ohm_sq,26.4547,ohm/sq,2025-12-11 05:29:00
2245,488,1,particle_count,10.5839,ct,2025-12-11 04:31:00
2246,488,2,resist_thickness_nm,495.3662,nm,2025-12-11 05:01:00
2247,488,3,cd_nm,101.6113,nm,2025-12-11 05:31:00
2248,488,3,overlay_nm,-0.381,nm,2025-12-11 05:31:00
2249,488,4,cd_nm_post_dev,97.4197,nm,2025-12-11 06:01:00
2250,488,5,etch_rate_nm_s,14.179,nm/s,2025-12-11 06:31:00
2251,488,5,cd_nm_post_etch,96.1258,nm,2025-12-11 06:31:00
2252,488,6,residue_ppm,5.9123,ppm,2025-12-11 07:01:00
2253,488,7,thickness_nm,298.973,nm,2025-12-11 07:31:00
2254,488,8,thickness_post_cmp_nm,286.0412,nm,2025-12-11 08:01:00
2255,488,9,cd_nm,98.5869,nm,2025-12-11 08:31:00
2256,488,10,sheet_resistance_ohm_sq,23.88,ohm/sq,2025-12-11 09:01:00
2257,489,1,particle_count,4.7661,ct,2025-12-11 08:38:00
2258,489,2,resist_thickness_nm,500.5019,nm,2025-12-11 09:08:00
2259,489,3,cd_nm,98.5225,nm,2025-12-11 09:38:00
2260,489,3,overlay_nm,0.6549,nm,2025-12-11 09:38:00
2261,489,4,cd_nm_post_dev,96.8999,nm,2025-12-11 10:08:00
2262,489,5,etch_rate_nm_s,15.0311,nm/s,2025-12-11 10:38:00
2263,489,5,cd_nm_post_etch,95.1882,nm,2025-12-11 10:38:00
2264,489,6,residue_ppm,4.0336,ppm,2025-12-11 11:08:00
2265,489,7,thickness_nm,299.8105,nm,2025-12-11 11:38:00
2266,489,8,thickness_post_cmp_nm,280.0163,nm,2025-12-11 12:08:00
2267,489,9,cd_nm,99.905,nm,2025-12-11 12:38:00
2268,489,10,sheet_resistance_ohm_sq,24.528,ohm/sq,2025-12-11 13:08:00
2269,490,1,particle_count,14.8191,ct,2025-12-11 13:12:00
2270,490,2,resist_thickness_nm,510.2872,nm,2025-12-11 13:42:00
2271,490,3,cd_nm,100.0801,nm,2025-12-11 14:12:00
2272,490,3,overlay_nm,-1.3723,nm,2025-12-11 14:12:00
2273,490,4,cd_nm_post_dev,96.5041,nm,2025-12-11 14:42:00
2274,490,5,etch_rate_nm_s,15.1705,nm/s,2025-12-11 15:12:00
2275,490,5,cd_nm_post_etch,95.0442,nm,2025-12-11 15:12:00
2276,490,6,residue_ppm,5.1861,ppm,2025-12-11 15:42:00
2277,490,7,thickness_nm,294.8117,nm,2025-12-11 16:12:00
2278,490,8,thickness_post_cmp_nm,286.5851,nm,2025-12-11 16:42:00
2279,490,9,cd_nm,98.72,nm,2025-12-11 17:12:00
2280,490,10,sheet_resistance_ohm_sq,25.2592,ohm/sq,2025-12-11 17:42:00
2281,491,1,particle_count,11.9637,ct,2025-12-11 16:44:00
2282,491,2,resist_thickness_nm,504.0875,nm,2025-12-11 17:14:00
2283,491,3,cd_nm,100.3364,nm,2025-12-11 17:44:00
2284,491,3,overlay_nm,0.1942,nm,2025-12-11 17:44:00
2285,491,4,cd_nm_post_dev,97.7347,nm,2025-12-11 18:14:00
2286,491,5,etch_rate_nm_s,14.1602,nm/s,2025-12-11 18:44:00
2287,491,5,cd_nm_post_etch,94.6683,nm,2025-12-11 18:44:00
2288,491,6,residue_ppm,4.0525,ppm,2025-12-11 19:14:00
2289,491,7,thickness_nm,298.2241,nm,2025-12-11 19:44:00
2290,491,8,thickness_post_cmp_nm,283.3924,nm,2025-12-11 20:14:00
2291,491,9,cd_nm,99.4073,nm,2025-12-11 20:44:00
2292,491,10,sheet_resistance_ohm_sq,26.4345,ohm/sq,2025-12-11 21:14:00
2293,492,1,particle_count,12.0102,ct,2025-12-11 20:52:00
2294,492,2,resist_thickness_nm,495.987,nm,2025-12-11 21:22:00
2295,492,3,cd_nm,100.7323,nm,2025-12-11 21:52:00
2296,492,3,overlay_nm,2.1784,nm,2025-12-11 21:52:00
2297,492,4,cd_nm_post_dev,98.8235,nm,2025-12-11 22:22:00
2298,492,5,etch_rate_nm_s,15.0986,nm/s,2025-12-11 22:52:00
2299,492,5,cd_nm_post_etch,95.4989,nm,2025-12-11 22:52:00
2300,492,6,residue_ppm,6.0113,ppm,2025-12-11 23:22:00
2301,492,7,thickness_nm,298.191,nm,2025-12-11 23:52:00
2302,492,8,thickness_post_cmp_nm,281.2705,nm,2025-12-12 00:22:00
2303,492,9,cd_nm,102.5559,nm,2025-12-12 00:52:00
2304,492,10,sheet_resistance_ohm_sq,26.8913,ohm/sq,2025-12-12 01:22:00
2305,493,1,particle_count,10.6546,ct,2025-12-12 01:05:00
2306,493,2,resist_thickness_nm,506.4222,nm,2025-12-12 01:35:00
2307,493,3,cd_nm,96.5702,nm,2025-12-12 02:05:00
2308,493,3,overlay_nm,1.2616,nm,2025-12-12 02:05:00
2309,493,4,cd_nm_post_dev,98.2246,nm,2025-12-12 02:35:00
2310,493,5,etch_rate_nm_s,14.7376,nm/s,2025-12-12 03:05:00
2311,493,5,cd_nm_post_etch,94.3456,nm,2025-12-12 03:05:00
2312,493,6,residue_ppm,3.5718,ppm,2025-12-12 03:35:00
2313,493,7,thickness_nm,299.8418,nm,2025-12-12 04:05:00
2314,493,8,thickness_post_cmp_nm,289.027,nm,2025-12-12 04:35:00
2315,493,9,cd_nm,98.1727,nm,2025-12-12 05:05:00
2316,493,10,sheet_resistance_ohm_sq,23.2296,ohm/sq,2025-12-12 05:35:00
2317,494,1,particle_count,7.9966,ct,2025-12-12 04:50:00
2318,494,2,resist_thickness_nm,493.9449,nm,2025-12-12 05:20:00
2319,494,3,cd_nm,101.132,nm,2025-12-12 05:50:00
2320,494,3,overlay_nm,2.6693,nm,2025-12-12 05:50:00
2321,494,4,cd_nm_post_dev,98.5199,nm,2025-12-12 06:20:00
2322,494,5,etch_rate_nm_s,13.975,nm/s,2025-12-12 06:50:00
2323,494,5,cd_nm_post_etch,95.7631,nm,2025-12-12 06:50:00
2324,494,6,residue_ppm,5.7357,ppm,2025-12-12 07:20:00
2325,494,7,thickness_nm,297.4954,nm,2025-12-12 07:50:00
2326,494,8,thickness_post_cmp_nm,279.2728,nm,2025-12-12 08:20:00
2327,494,9,cd_nm,100.2954,nm,2025-12-12 08:50:00
2328,494,10,sheet_resistance_ohm_sq,25.7608,ohm/sq,2025-12-12 09:20:00
2329,495,1,particle_count,9.93,ct,2025-12-12 08:52:00
2330,495,2,resist_thickness_nm,499.9305,nm,2025-12-12 09:22:00
2331,495,3,cd_nm,99.6802,nm,2025-12-12 09:52:00
2332,495,3,overlay_nm,0.0474,nm,2025-12-12 09:52:00
2333,495,4,cd_nm_post_dev,99.004,nm,2025-12-12 10:22:00
2334,495,5,etch_rate_nm_s,14.946,nm/s,2025-12-12 10:52:00
2335,495,5,cd_nm_post_etch,95.8225,nm,2025-12-12 10:52:00
2336,495,6,residue_ppm,5.3848,ppm,2025-12-12 11:22:00
2337,495,7,thickness_nm,300.6764,nm,2025-12-12 11:52:00
2338,495,8,thickness_post_cmp_nm,281.8316,nm,2025-12-12 12:22:00
2339,495,9,cd_nm,99.8405,nm,2025-12-12 12:52:00
2340,495,10,sheet_resistance_ohm_sq,25.0156,ohm/sq,2025-12-12 13:22:00
2341,496,1,particle_count,10.0457,ct,2025-12-12 12:49:00
2342,496,2,resist_thickness_nm,516.5586,nm,2025-12-12 13:19:00
2343,496,3,cd_nm,99.8397,nm,2025-12-12 13:49:00
2344,496,3,overlay_nm,1.6133,nm,2025-12-12 13:49:00
2345,496,4,cd_nm_post_dev,98.2529,nm,2025-12-12 14:19:00
2346,496,5,etch_rate_nm_s,14.4478,nm/s,2025-12-12 14:49:00
2347,496,5,cd_nm_post_etch,95.2829,nm,2025-12-12 14:49:00
2348,496,6,residue_ppm,5.0823,ppm,2025-12-12 15:19:00
2349,496,7,thickness_nm,299.5926,nm,2025-12-12 15:49:00
2350,496,8,thickness_post_cmp_nm,282.5717,nm,2025-12-12 16:19:00
2351,496,9,cd_nm,97.6801,nm,2025-12-12 16:49:00
2352,496,10,sheet_resistance_ohm_sq,22.9877,ohm/sq,2025-12-12 17:19:00
2353,497,1,particle_count,10.8039,ct,2025-12-12 17:25:00
2354,497,2,resist_thickness_nm,511.6327,nm,2025-12-12 17:55:00
2355,497,3,cd_nm,100.5289,nm,2025-12-12 18:25:00
2356,497,3,overlay_nm,-1.7637,nm,2025-12-12 18:25:00
2357,497,4,cd_nm_post_dev,98.8681,nm,2025-12-12 18:55:00
2358,497,5,etch_rate_nm_s,14.7105,nm/s,2025-12-12 19:25:00
2359,497,5,cd_nm_post_etch,94.8446,nm,2025-12-12 19:25:00
2360,497,6,residue_ppm,4.8437,ppm,2025-12-12 19:55:00
2361,497,7,thickness_nm,306.2944,nm,2025-12-12 20:25:00
2362,497,8,thickness_post_cmp_nm,284.5401,nm,2025-12-12 20:55:00
2363,497,9,cd_nm,99.4308,nm,2025-12-12 21:25:00
2364,497,10,sheet_resistance_ohm_sq,23.9767,ohm/sq,2025-12-12 21:55:00
2365,498,1,particle_count,9.6657,ct,2025-12-12 21:03:00
2366,498,2,resist_thickness_nm,497.4355,nm,2025-12-12 21:33:00
2367,498,3,cd_nm,99.4051,nm,2025-12-12 22:03:00
2368,498,3,overlay_nm,-6.1298,nm,2025-12-12 22:03:00
2369,498,4,cd_nm_post_dev,96.5718,nm,2025-12-12 22:33:00
2370,498,5,etch_rate_nm_s,14.9442,nm/s,2025-12-12 23:03:00
2371,498,5,cd_nm_post_etch,94.3059,nm,2025-12-12 23:03:00
2372,498,6,residue_ppm,4.7091,ppm,2025-12-12 23:33:00
2373,498,7,thickness_nm,292.0462,nm,2025-12-13 00:03:00
2374,498,8,thickness_post_cmp_nm,286.5043,nm,2025-12-13 00:33:00
2375,498,9,cd_nm,100.0839,nm,2025-12-13 01:03:00
2376,498,10,sheet_resistance_ohm_sq,24.4348,ohm/sq,2025-12-13 01:33:00
2377,499,1,particle_count,12.2671,ct,2025-12-13 00:30:00
2378,499,2,resist_thickness_nm,503.5657,nm,2025-12-13 01:00:00
2379,499,3,cd_nm,101.4412,nm,2025-12-13 01:30:00
2380,499,3,overlay_nm,0.1946,nm,2025-12-13 01:30:00
2381,499,4,cd_nm_post_dev,98.416,nm,2025-12-13 02:00:00
2382,499,5,etch_rate_nm_s,13.9192,nm/s,2025-12-13 02:30:00
2383,499,5,cd_nm_post_etch,94.6563,nm,2025-12-13 02:30:00
2384,499,6,residue_ppm,5.8784,ppm,2025-12-13 03:00:00
2385,499,7,thickness_nm,298.4883,nm,2025-12-13 03:30:00
2386,499,8,thickness_post_cmp_nm,289.4208,nm,2025-12-13 04:00:00
2387,499,9,cd_nm,98.6044,nm,2025-12-13 04:30:00
2388,499,10,sheet_resistance_ohm_sq,24.919,ohm/sq,2025-12-13 05:00:00
2389,500,1,particle_count,9.1893,ct,2025-12-13 05:02:00
2390,500,2,resist_thickness_nm,503.1764,nm,2025-12-13 05:32:00
2391,500,3,cd_nm,100.2644,nm,2025-12-13 06:02:00
2392,500,3,overlay_nm,-1.5464,nm,2025-12-13 06:02:00
2393,500,4,cd_nm_post_dev,97.0837,nm,2025-12-13 06:32:00
2394,500,5,etch_rate_nm_s,14.8845,nm/s,2025-12-13 07:02:00
2395,500,5,cd_nm_post_etch,96.5017,nm,2025-12-13 07:02:00
2396,500,6,residue_ppm,4.1926,ppm,2025-12-13 07:32:00
2397,500,7,thickness_nm,302.8482,nm,2025-12-13 08:02:00
2398,500,8,thickness_post_cmp_nm,281.1271,nm,2025-12-13 08:32:00
2399,500,9,cd_nm,98.9229,nm,2025-12-13 09:02:00
2400,500,10,sheet_resistance_ohm_sq,22.8429,ohm/sq,2025-12-13 09:32:00
2401,26,1,particle_count,9.8481,ct,2025-12-18 04:30:00
2402,26,2,resist_thickness_nm,504.3883,nm,2025-12-18 05:00:00
2403,26,3,cd_nm,98.8964,nm,2025-12-18 05:30:00
2404,26,3,overlay_nm,-2.1598,nm,2025-12-18 05:30:00
2405,26,4,cd_nm_post_dev,98.8348,nm,2025-12-18 06:00:00
2406,26,5,etch_rate_nm_s,14.4227,nm/s,2025-12-18 06:30:00
2407,26,5,cd_nm_post_etch,95.3763,nm,2025-12-18 06:30:00
2408,26,6,residue_ppm,4.8757,ppm,2025-12-18 07:00:00
2409,26,7,thickness_nm,300.0386,nm,2025-12-18 07:30:00
2410,26,8,thickness_post_cmp_nm,282.5463,nm,2025-12-18 08:00:00
2411,26,9,cd_nm,100.2139,nm,2025-12-18 08:30:00
2412,26,10,sheet_resistance_ohm_sq,25.0353,ohm/sq,2025-12-18 09:00:00
2413,27,1,particle_count,8.9261,ct,2025-12-18 09:21:00
2414,27,2,resist_thickness_nm,508.4143,nm,2025-12-18 09:51:00
2415,27,3,cd_nm,101.8973,nm,2025-12-18 10:21:00
2416,27,3,overlay_nm,-2.9372,nm,2025-12-18 10:21:00
2417,27,4,cd_nm_post_dev,97.2175,nm,2025-12-18 10:51:00
2418,27,5,etch_rate_nm_s,14.3569,nm/s,2025-12-18 11:21:00
2419,27,5,cd_nm_post_etch,93.9288,nm,2025-12-18 11:21:00
2420,27,6,residue_ppm,4.5999,ppm,2025-12-18 11:51:00
2421,27,7,thickness_nm,297.8503,nm,2025-12-18 12:21:00
2422,27,8,thickness_post_cmp_nm,281.8824,nm,2025-12-18 12:51:00
2423,27,9,cd_nm,99.2542,nm,2025-12-18 13:21:00
2424,27,10,sheet_resistance_ohm_sq,24.6273,ohm/sq,2025-12-18 13:51:00
2425,28,1,particle_count,7.0393,ct,2025-12-18 12:39:00
2426,28,2,resist_thickness_nm,494.1889,nm,2025-12-18 13:09:00
2427,28,3,cd_nm,99.8015,nm,2025-12-18 13:39:00
2428,28,3,overlay_nm,2.198,nm,2025-12-18 13:39:00
